URL,FILE,KEYWORD
https://github.com/Azure/autorest.python.git,src/vanilla/CodeNamerPy.cs,Python.h
https://github.com/danifus/pyzipper.git,test/support/__init__.py,ctypes
https://github.com/xzos/PyZDDE.git,Test/zfileutilsTest.py,ctypes
https://github.com/gabrielelanaro/emacs-for-python.git,README.org,Cython
https://github.com/dropbox/pyxl.git,pyxl/codec/html_tokenizer.py,ctypes
https://github.com/maxmind/MaxMind-DB-Reader-python.git,extension/maxminddb.c,Python.h
https://github.com/Travis-Sun/pywin32.git,.hg/store/fncache,Python.h
https://github.com/gebart/python-v4l2capture.git,v4l2capture.c,Python.h
https://github.com/jparise/php-python.git,README.md,Python.h
https://github.com/ajakubek/python-llist.git,src/dllist.c,Python.h
https://github.com/mate-desktop/python-caja.git,po/eu.po,Python.h
https://github.com/dchest/pyblake2.git,pyblake2module.c,Python.h
https://github.com/ludwigschwardt/python-gnureadline.git,Modules/2.x/readline.c,Python.h
https://github.com/tompreston/python-lirc.git,requirements.txt,Cython
https://github.com/brainiac/MQ2Py.git,MQ2PyExt_Character.cpp,Python.h
https://github.com/kw/pymex.git,any2str.m,Python.h
https://github.com/GNOME/nautilus-python.git,configure.ac,Python.h
https://github.com/etrepum/pyutf8.git,pyutf8/_speedups.c,Python.h
https://github.com/sdpython/pyquickhelper.git,HISTORY.rst,pybind
https://github.com/alfredh/pylibre.git,src/error.c,Python.h
https://github.com/juntalis/ntfslink-python.git,ReadMe.md,ctypes
https://github.com/dirjud/python-dpms.git,pydpms.c,Python.h
https://github.com/farsightsec/pynmsg.git,README,Cython
https://github.com/dshikashio/pywindbg.git,pyembed.cpp,Python.h
https://github.com/agoragames/pyevent.git,README,Cython
https://github.com/farsightsec/pywdns.git,README,Cython
https://github.com/Surgo/python-innosetup.git,innosetup/innosetup.py,ctypes
https://github.com/wulczer/pyhstore.git,pyhstore.c,Python.h
https://github.com/jasonbot/pyaddin-interval-caller.git,tickextension/call_later.py,ctypes
https://github.com/tinio/pysqlite.git,src/backup.h,Python.h
https://github.com/contextlogger/pyexpat.git,doc/pyexpat-port-description.html,Python.h
https://github.com/tharen/PyFVS.git,.appveyor/run_with_env.cmd,Cython
https://github.com/openstack/python-brick-cinderclient-ext.git,lower-constraints.txt,cffi
https://github.com/lifning/python-retro.git,py_retro/README,ctypes
https://github.com/bondgeek/pythonhacks.git,cython/PyQuant/quantlib/instruments/option.pyx,Cython
https://github.com/colgur/libclang-py.git,cindex.c,Python.h
https://github.com/mk-fg/fgc.git,fgc/inotify.py,ctypes
https://github.com/Azure/azure-python-siteextensions.git,readme.md,Python.h
https://github.com/ph4r05/py-cryptonight.git,src/pycryptonight.c,Python.h
https://github.com/chandu-atina/lp_solve_python_3x.git,extra/Python/Python.htm,Python.h
https://github.com/kdrag0n/pyrobud.git,poetry.lock,cffi
https://github.com/pyccel/pyccel.git,doc/language/index.rst,Python.h
https://github.com/AzureAD/microsoft-authentication-extensions-for-python.git,msal_extensions/osx.py,ctypes
https://github.com/SergeySatskiy/cdm-pythonparser.git,legacy/src/cdmpyparser.c,Python.h
https://github.com/dashesy/pyavfcam.git,capture_picture.py,Cython
https://github.com/google/yara-procdump-python.git,yara_procdump_python.c,Python.h
https://github.com/overfl0/Pythia.git,README.md,Cython
https://github.com/bigchaindb/python-rapidjson-schema.git,schema.cpp,Python.h
https://github.com/bnaecker/pygsvd.git,src/_gsvd.c,Python.h
https://github.com/jtgrassie/pyrx.git,.gitmodules,pybind
https://github.com/bitprim/bitprim-py-native.git,binary.h,Python.h
https://github.com/zooba/PythonExtensionModuleTemplate.git,PythonExtensionModule/module.c,Python.h
https://github.com/tillbaum/pytiba.git,README.md,Python.h
https://github.com/glichtner/pystackreg.git,src/py_import_call_execute.cpp,Python.h
https://github.com/inforian/drf-pyotp.git,requirements.txt,cffi
https://github.com/clavay/PyScada-Laborem.git,README.rst,Cython
https://github.com/victordomingos/Count-files.git,count_files/platforms.py,ctypes
https://github.com/arizvisa/pywin32.git,Pythonwin/Scintilla/src/LexHaskell.cxx,Python.h
https://github.com/seanwu1105/vscode-qt-for-python.git,utils/fetch_spec.py,ctypes
https://github.com/jeffmahoney/gdb-python.git,gas/testsuite/ChangeLog-2009,cffi
https://github.com/tml21/libtml-python.git,src/common/_py_unicode.cpp,Python.h
https://github.com/luizirber/2018-python-rust.git,01.intro.md,Cython
https://github.com/sbl1996/pytorch-hrvvi-ext.git,.travis.yml,pybind
https://github.com/jparkhill/RealtimePySCF.git,tdscf/func.py,ctypes
https://github.com/mjbryant/python-extension-gdb-example.git,src/c/python_extension.c,Python.h
https://github.com/hernanbari/pylissom.git,conda_env.yml,cffi
https://github.com/jp-bennett/PyGPIO.git,gpiomodule.c,Python.h
https://github.com/rmatam/python-dse-graph.git,docs/installation.rst,Cython
https://github.com/jribbens/pycpdf.git,pycpdfmodule.c,Python.h
https://github.com/OURadar/PyRadarKit.git,radarkit/rk.c,Python.h
https://github.com/bekbulatov/PyV8Mono.git,monocontext.cpp,Python.h
https://github.com/chfly2000/python-tdadapter.git,cliviipy.h,Python.h
https://github.com/codeout/python-wireshark-dissector.git,pywireshark.c,Cython
https://github.com/AgentJay/python-rest-server.git,cgi-bin/twilio/contrib/httplib2/__init__.py,Python.h
https://github.com/madrury/pycmath.git,pycmath.c,Python.h
https://github.com/roebel/py_find_1st.git,setup.py,Cython
https://github.com/DavidMaldonado0/PyCrash.git,SandBox/python_sandbox_finished/files.py,Python.h
https://github.com/nyyManni/pydev-client.git,README.org,Cython
https://github.com/cbornstein/python-length-extension.git,pymd5.py,Python.h
https://github.com/dyedgreen/qt-creator-python-extensions.git,docs/plugin.md,Python.h
https://github.com/PeterQLee/gridCRF.git,src/gridCRF.h,Python.h
https://github.com/maomaoGod/PyExtension.git,GeometryModule/GeometryModule.cpp,Python.h
https://github.com/kashirin-alex/PyHelpers.git,pyhelpers/tcmalloc.cc,pybind
https://github.com/PeihongKe/PythonCppExtension.git,hello_module.c,Python.h
https://github.com/susheelkv/python_extensions.git,sample.c,Python.h
https://github.com/AllGloryToTheHypnotoad/python-extensions.git,c/spammodule.c,Python.h
https://github.com/mishag/pytrie.git,trie/triemodule.cpp,Python.h
https://github.com/hungrybirder/pysmhasher.git,pysmhasher.cpp,Python.h
https://github.com/mouxev/pythonext.git,helloworld.c,Python.h
https://github.com/maxtuno/python3-cpp.git,basic_module/py_foo.hh,Python.h
https://github.com/piScope/PyMFEM_extension_sample.git,mfem_ext_sample/sample_a_wrap.cxx,Python.h
https://github.com/jhedev/mpi_python.git,mpi_test.cpp,Python.h
https://github.com/TheLazyScripter/PyScreen.git,src/PyScreen/screen.py,ctypes
https://github.com/hcope/QuickPy.git,skulpt-stdlib.js,ctypes
https://github.com/gongfan99/numpy_extension_ny1.13.1_py3.6.git,mylib.cc,Python.h
https://github.com/rnbguy/python-reluplex.git,reluplex/Reluplex2py.cpp,Python.h
https://github.com/hiraditya/python-extension.git,hello.c,Python.h
https://github.com/eyakimov-bbg/python-testmodule.git,setup.py,Cython
https://github.com/kolkil/python-extensions.git,printing/sayHello.c,Python.h
https://github.com/lexygon/python-c-extension-examples.git,calculator-example/calculator.c,Python.h
https://github.com/yaozhq/PyZLabelLDA.git,zlabelLDA.c,Python.h
https://github.com/ImNaohaing/PythonForKinect.git,PythonCpp.sdf,ctypes
https://github.com/eider-rpc/eider-pybind11.git,README.md,pybind
https://github.com/allebacco/PyInlineModule.git,pyinlinemodule/module.py,pybind
https://github.com/MarcoMuellner/PyDIAMONDS-Background.git,docs/_build/doctrees/source/pyDiamondsBackground.doctree,pybind
https://github.com/beyaznet/python-medioex-module.git,medioex.c,Python.h
https://github.com/sagaxu/python-go-extension.git,foo.py,cffi
https://github.com/measurement-kit/measurement-kit-python.git,README.md,pybind
https://github.com/bonnetn/test_python_extension.git,src/pathfindermodule.cpp,Python.h
https://github.com/mbuechse/pysqlite.git,src/backup.h,Python.h
https://github.com/jamercee/cookiecutter-pyext.git,{{cookiecutter.module}}/{{cookiecutter.module}}_module.cpp,Python.h
https://github.com/QuincyWork/Python-extension-for-WinDbg.git,branch/0.2.x/docs/en/documentation.txt,Python.h
https://github.com/differentiablef/py-nvram.git,src/common.h,Python.h
https://github.com/cyberee/PY_SPI.git,PY_Spi.c,Python.h
https://github.com/standard-error/python-ravencoinlib.git,doc/conf.py,ctypes
https://github.com/moroen/pycoap.git,src/py3coap/py3coap.h,Python.h
https://github.com/novocaine/pydbscan.git,pydbscan.cc,Python.h
https://github.com/jcaberio/pyarmstrong.git,armstrong.c,Python.h
https://github.com/nishi951/pyrednet.git,spec-file.txt,cffi
https://github.com/shenfe/pylib.git,libcpp/lib_pybind.cc,pybind
https://github.com/normanpatrick/python-golang-extension.git,helper.c,Python.h
https://github.com/pyecharts/pyecharts-jupyter-installer.git,pyecharts_jupyter_installer/jupyter_install.py,Python.h
https://github.com/MrSpadala/Python-C-ext-testing.git,examplemodule.c,Python.h
https://github.com/wdicharry/python-cxx-extension.git,extension.cpp,Python.h
https://github.com/mgharbi/halide_pytorch.git,halide_pytorch/extension.py,pybind
https://github.com/danielpilla/qlik-python-sse-nfl-playbyplay-predictions.git,NFLWin-SSE/models/2011model.pkl,cffi
https://github.com/lukaszlaszko/pybind11_ext.git,CMakeLists.txt,pybind
https://github.com/Azizollahi/PythonNativeExample1.git,example/classes/Classy/Classy.cpp,Python.h
https://github.com/metatrevor/python-c.git,_factorial.c,Python.h
https://github.com/vatlab/sos-python.git,test/conftest.py,Python.h
https://github.com/bmatthieu3/pygamma_slides.git,story_board.md,cffi
https://github.com/giannich/Python-Assignments.git,.metadata/.plugins/com.python.pydev.analysis/python_v1_1kmhqceid97n1edcw751hu2kr/python.pydevsysteminfo,ctypes
https://github.com/idemia/python-wsq.git,csrc/_wsq.c,Python.h
https://github.com/OsmanKandemir/fundamental-win-py-apps.git,README.md,ctypes
https://github.com/urnenfeld/eth-py-scapy.git,scapy_someip.py,ctypes
https://github.com/ryuichi1208/py-extends-mod.git,module/extends.c,Python.h
https://github.com/bug00r/py_render_lib.git,py_render_test.py,ctypes
https://github.com/danielpilla/qlik-python-sse-churn-model-predictions.git,README.md,Python.h
https://github.com/anoadragon453/qubes-nautilus-python-trust.git,configure.in,Python.h
https://github.com/pganssle-talks/pygotham-2019-rust-extensions.git,_posts/0000-07-05-downsides.md,Cython
https://github.com/NablaZeroLabs/test-python-extensions.git,src/core.cpp,Python.h
https://github.com/patgrosse/wmediumd-python-connector.git,wmediumd/wmediumdPyConnector.py,ctypes
https://github.com/Castaglia/proftpd-mod_python.git,interp.c,Python.h
https://github.com/shuttle1987/conditional_python_compilation.git,external/python_bindings/dot_product.c,Python.h
https://github.com/ucphhpc/pygdb.git,pygdb/_breakpoint.c,Python.h
https://github.com/argp/pykeynote.git,keynote.c,Python.h
https://github.com/extremecoders-re/pystack.git,pystack.cpp,Python.h
https://github.com/jwilk-mirrors/Pyrex.git,Attic/TypeChecking.html,Python.h
https://github.com/BackupGGCode/pypcap.git,pcap.pyx,Python.h
https://github.com/jfvalmores/PyStepper.git,js/togetherjs/togetherjs/fonts/OpenSans-Regular.ttf,cffi
https://github.com/Solkers/PyBSP.git,config.h,Python.h
https://github.com/atpalmer/python-threadfun.git,src/threadfun.c,Python.h
https://github.com/xwiki-contrib/repository-pypi.git,src/test/resources/org/xwiki/contrib/repository/pypi/internal/searching/packagesList.html,Cython
https://github.com/lpossner/pygpc_extensions.git,src/pygpc_extensions.cpp,Python.h
https://github.com/Kuraisu/python-xkeyboard.git,src/xkeyboard-mod.cpp,Python.h
https://github.com/kurazu/pycon2015.git,examples/cffi.pycon,cffi
https://github.com/adonis0147/py-behavior-tree.git,BehaviorTree/include/global.h,Python.h
https://github.com/PatrickLaban/PythonPersonality.git,pypersonality.c,Python.h
https://github.com/six519/pyecm2cue.git,unecm.cpp,Python.h
https://github.com/solker2015/Py3BSP.git,include/frontend/module.hpp,Python.h
https://github.com/shahzina/UCB_PythonModule.git,udemy_exercise/web_starter.csv,Python.h
https://github.com/Solkers/Py3BSP.git,include/frontend/module.hpp,Python.h
https://github.com/davidebbo/PythonSiteExtension.git,Content/wfastcgi.py,ctypes
https://github.com/hanya/pyuno3ext.git,pyuno/inc/pyuno/pyuno.hxx,Python.h
https://github.com/geoffryan/python-integrate-c.git,_integrate.c,Python.h
https://github.com/Halolegend94/helloworld-python-extension.git,hello/hello_py.c,Python.h
https://github.com/svenni1337/source-python-extensions.git,_libs/__init__.py,ctypes
https://github.com/martinvh51/source-python-extensions.git,_libs/__init__.py,ctypes
https://github.com/pganssle-talks/pylondinium-2019-rust-extensions.git,_posts/0000-07-05-downsides.md,Cython
https://github.com/MacHu-GWU/cryptology-in-python.git,packages/bcrypt/bcrypt-1.1.0-cp27-none-win32.whl,cffi
https://github.com/yottaawesome/python-win-extension.git,src/superfastcode/module.cpp,Python.h
https://github.com/Elphel/python-elphel-extensions.git,elphel.py,ctypes
https://github.com/asierra01/pyarrow_to_db2.git,README.md,pybind
https://github.com/adityaramesh/python_dummy_extension.git,source/dummy.cpp,Python.h
https://github.com/lacanl/source-python-extensions.git,_libs/__init__.py,ctypes
https://github.com/ABSAhmad/source-python-extensions.git,_libs/__init__.py,ctypes
https://github.com/pscottdevos/sqlite3-python.git,sqlite3python.c,Python.h
https://github.com/trikzjumper/source-python-extensions.git,_libs/__init__.py,ctypes
https://github.com/G4AW/source-python-extensions.git,_libs/__init__.py,ctypes
https://github.com/xdhika31/source-python-extensions.git,_libs/__init__.py,ctypes
https://github.com/Knio/py35win64ext.git,src/helloworld.c,Python.h
https://github.com/mrmicjam/pycartogram.git,setup.py,Cython
https://github.com/KratosNetworks/pycompass.git,libpycompass.c,Python.h
https://github.com/psychogenic/pyserialui.git,pyserialui/examplehandler.py,Python.h
https://github.com/thelahunginjeet/pycyexamp.git,convolve.c,Cython
https://github.com/adamcavendish/CMakePythonExtensionsWith2And3.git,cmake/FindPython.cmake,Python.h
https://github.com/rdrussotto/PythonGillAtmosphere.git,ReproduceBrethertonSobelFigures.ipynb,cffi
https://github.com/Keithcat1/Multimodule.git,multimodule.py,Cython
https://github.com/AlSeel/python-obd.git,pyobd.c,Python.h
https://github.com/jhermann/gfm-cmark-py.git,setup.py,ctypes
https://github.com/nickadlakha/isis_ospf_py.git,isis_ospf.py,ctypes
https://github.com/seansawyer/py-c-extension-cleanup.git,watch.c,Python.h
https://github.com/GoodiesHQ/PyPic.git,PyPic.sdf,ctypes
https://github.com/MBradbury/python_java_random.git,src/java_random_module.c,Python.h
https://github.com/alexsilva/xapian-binding-python.git,modern/xapian_wrap.cc,Python.h
https://github.com/Midnighter/python-minimal-extension.git,setup.py,Cython
https://github.com/sedeen-piip-plugins/Python-Extension-with-Kernel.git,PythonKernel.h,Python.h
https://github.com/Benjamin28/VSCode-Python-Coverage.git,node_modules/argparse/lib/argument_parser.js,Python.h
https://github.com/RoverRobotics/colcon-python-shell.git,colcon_python_shell/shell/python_shell.py,Python.h
https://github.com/tempbottle/pyev2.git,ev2/mod_ev2.c,Python.h
https://github.com/mGalarnyk/UCSD_EXT_Data_Analytics_Python.git,Session_1/Exercises/.ipynb_checkpoints/Day1-checkpoint.ipynb,Python.h
https://github.com/zxygentoo/ocaml-ctypes-python-extension-example.git,.merlin,ctypes
https://github.com/pete9936/pyTWTL_ObsAvoid.git,lib/antlr-3.1.3.jar,Python.h
https://github.com/anlambert/python_manylinux_cmake_test_project.git,sip-4.18/ChangeLog,pybind
https://github.com/vug/puredata-python.git,pd-python-fixed-code/main.c,Python.h
https://github.com/mk-j/Py_openssl_x509_verify.git,x509tools.c,Python.h
https://github.com/abdel792/forPython.git,forPython/__init__.py,Python.h
https://github.com/gonsuke/python-luxio.git,README.rst,Cython
https://github.com/skroll/py-osxkeychain.git,src/_osxkeychain/osxkeychain.c,Python.h
https://github.com/sushantkhurana/Lemmagen-Python-Extension.git,expose_to_python.cpp,Python.h
https://github.com/maxcountryman/pyxine-branch.git,pyxine-ng/src/setup.py,Cython
https://github.com/hhatto/pyjsmn.git,pyjsmn/_jsmn.c,Python.h
https://github.com/mdobson/python-spam-module.git,spammodule.c,Python.h
https://github.com/crankycoder/PyInception.git,mono/python.net/setup.py,Cython
https://github.com/shuque/pykpass.git,wrap_kpass.c,Python.h
https://github.com/ajakubek/python-sha3.git,src/common.h,Python.h
https://github.com/admk/vpi_pyeval.git,vpi_pyeval.c,Python.h
https://github.com/mark-nicholson/python-editline.git,editline/lineeditor.py,ctypes
https://github.com/kracekumar/offline-python.git,js/lib/python2.7/config/Makefile,ctypes
https://github.com/brooklynpacket/py-scrypt.git,src/scrypt2.c,Python.h
https://github.com/ocozalp/extending-python.git,shortcuts.c,Python.h
https://github.com/ArmyOfPirates/pyPopUp.git,popup.h,Python.h
https://github.com/payden/libwebsock-python.git,libwebsock.c,Python.h
https://github.com/RJVB/Py_RJVB.git,PythonHeader.h,Python.h
https://github.com/contextlogger/pyinbox.git,src/inbox.h,Python.h
https://github.com/contextlogger/pybtswitch.git,src/local_epoc_py_utils.h,Python.h
https://github.com/contextlogger/pyaosocket.git,src/apnconnection.h,Python.h
https://github.com/contextlogger/pynewfile.git,src/local_epoc_py_utils.h,Python.h
https://github.com/contextlogger/pytwink.git,src/cxx_positioner.hpp,Python.h
https://github.com/erkarl/pysqlite.git,src/backup.h,Python.h
https://github.com/contextlogger/pyswinst.git,src/local_epoc_py_utils.h,Python.h
https://github.com/zheli/PySimCan.git,SimCan/SimCan/SimCanModule.cpp,Python.h
https://github.com/bcdm/python-rt.git,python-rt.c,Python.h
https://github.com/monokrome/metamod-python.git,src/CPythonManager.cpp,Python.h
https://github.com/pombredanne/pkg-python-django-extensions.git,django_extensions/utils/uuid.py,ctypes
https://github.com/pope/python-blink1.git,device.c,Python.h
https://github.com/cactus/pycronkite.git,src/pycronkite.c,Python.h
https://github.com/jemc/pyxcal.git,pyxcal.c,Python.h
https://github.com/tinyclues/python-crack.git,crack.c,Python.h
https://github.com/eggpi/python-binarytree.git,binarytree.c,Python.h
https://github.com/pld-linux/python-Cython.git,python-Cython.spec,Cython
https://github.com/fmoo/python-libfov.git,fov/fov.c,Python.h
https://github.com/joe-jordan/pylibtiff3d.git,README.md,ctypes
https://github.com/simonwistow/Python-Serialise-Pickle.git,lib/Python/Serialise/Pickle.pm,Python.h
https://github.com/fbtdev/pysqlite.git,src/backup.h,Python.h
https://github.com/hollobon/pybitset.git,bitsetmodule.c,Python.h
https://github.com/srid/py-extn-shared.git,foo.c,Python.h
https://github.com/fuzzy/pyrctl.git,src/pyrctl.c,Cython
https://github.com/BabylonJS/Extensions.git,ForumArchive/acc/post_34333_page_1.js,Python.h
https://github.com/harrydeluxe/extjs-ux.git,ux/form/field/tinymce/plugins/fullpage/css/fullpage.css,ctypes
https://github.com/h3xstream/burp-retire-js.git,libs/zap-2.4.3.jar,ctypes
https://github.com/MicrosoftEdge/JsDbg.git,server/JsDbg.Gdb/JsDbg.py,Python.h
https://github.com/carlo-/jsinjector.git,jsInjector.safariextension/settings/ace-builds/src-noconflict/mode-coldfusion.js,cffi
https://github.com/jhen0409/react-chrome-extension-boilerplate.git,yarn.lock,ctypes
https://github.com/megaboich/js-map-parser.git,source/JsParser.Test/Parser/Source/Frameworks/angular_v1.4.0-rc.2.js,Python.h
https://github.com/burnson/Reverb.js.git,Library/SampleBachCMinorPrelude.wav.base64,cffi
https://github.com/petarvucetin/RxJS-Examples.git,testing/nodejs/node_modules/mocha/node_modules/jade/jade.js,ctypes
https://github.com/miktemk/angular-pickadate.js.git,angular.js,Python.h
https://github.com/zkoss/zk-angular.git,src/main/resources/web/js/ng/ext/angular.js,Python.h
https://github.com/vjsrinath/ReactJsJSXTransformer.git,lib/node_modules/grunt/node_modules/js-yaml/node_modules/argparse/lib/argument_parser.js,Python.h
https://github.com/lidaa/LidaaTwigBundle.git,Resources/doc/html.rst,ctypes
https://github.com/dantman/mwjs.git,includes/Feed.php,ctypes
https://github.com/alex2stf/sten-js.git,build/Release/obj/sten/sten.obj,ctypes
https://github.com/jean-pasqualini/chrome-extension-json-translate-angular.git,app/bower_components/angular/angular.js,Python.h
https://github.com/jpweeks/threeio.git,BLENDER_USER_SCRIPTS/modules/msgpack/_unpacker.pyx,Python.h
https://github.com/javierdlahoz/magentoExtension.git,magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Create/Billing/Method/Form.php,ctypes
https://github.com/davidc538/node_dynamic_array.git,node_modules/node-gyp/gyp/pylib/gyp/generator/ninja.py,ctypes
https://github.com/SeevenDev/JS-Exec.git,js_exec/js/ace/mode-coldfusion.js,cffi
https://github.com/parasj/dashing-piechart.git,node_modules/dashing-js/node_modules/jade/Readme_zh-cn.md,ctypes
https://github.com/twitwi/Presentation-2013-SoftShake-DeckJs.git,media/clones.jpg,cffi
https://github.com/arjunmehta/theInternodeOfThings.git,Server/node_modules/jade/jade.js,ctypes
https://github.com/dreamingblackcat/oneclick-fontchanger-site.git,node_modules/jade/Readme_zh-cn.md,ctypes
https://github.com/dborza/angluar-chromeapp.git,js/angular.js,Python.h
https://github.com/ludorival/vscode-preview-jsdoc.git,vscode-preview-jsdoc.gif,cffi
https://github.com/jeromewu/tesseract.js-chrome-extension.git,js/worker.min.js.map,ctypes
https://github.com/imanmahjoubi/ucla-project2.git,package-lock.json,ctypes
https://github.com/jsreport/jsreport-unoconv.git,test/unoconv.py,ctypes
https://github.com/js-next/js-ext.git,poetry.lock,cffi
https://github.com/dkorenblyum/editor.js.git,node_modules/fsevents/node_modules/sax/README.md,ctypes
https://github.com/eGust/injector-pro.git,yarn.lock,ctypes
https://github.com/jiripolcar/JsonMultilineEscapeUnEspace.git,node_modules/argparse/lib/argument_parser.js,Python.h
https://github.com/petamaj/node-tracer.git,deps/gtest/include/gtest/internal/gtest-port.h,ctypes
https://github.com/ricozhuthegreat/Tfjs-Extension.git,node_modules/@parcel/logger/yarn-error.log,ctypes
https://github.com/ivaylo9512/Extension-Repository-Remastered.git,server-side-EXE/server_side.exe,Python.h
https://github.com/lucaprevitali/js-to-coffee.git,node_modules/argparse/lib/argument_parser.js,Python.h
https://github.com/stephenpoole/facebook-adblock-extension.git,screenshot-1280x800.psd,cffi
https://github.com/qingxiang-jia/coffee-compiler.git,coffee-compiler/node_modules/argparse/lib/argument_parser.js,Python.h
https://github.com/1mgr007/discord-musicbot-addon.git,node_modules/sax/README.md,ctypes
https://github.com/RodneyMcQuain/Fast-Twitch-Games-ReactJS.git,node_modules/argparse/lib/argument_parser.js,Python.h
https://github.com/RodneyMcQuain/Fast-Twitch-Games-ReactJS-with-Redux.git,node_modules/argparse/lib/argument_parser.js,Python.h
https://github.com/andy23512/zenotes.git,yarn.lock,ctypes
https://github.com/tokyosheep/sample_json.git,node_modules/argparse/lib/argument_parser.js,Python.h
https://github.com/VictorYu379/Invertor.git,package-lock.json,ctypes
https://github.com/dev-taha-shakeel/Node-with-Express-and-Babel.git,node_modules/doctypes/README.md,ctypes
https://github.com/raza11409652/TodoList.git,node_modules/browser-sync-ui/public/js/app.js.map,Python.h
https://github.com/JoeKarlsson/best-buy-product-locator-chrome-extension.git,package-lock.json,ctypes
https://github.com/deepanshnagaria/BlogApp_2.0.git,blogapp/node_modules/npm/node_modules/node-gyp/gyp/pylib/gyp/generator/ninja.py,ctypes
